,0,1,2,3
2782,-0.2207928689828222,0.6613644091087583,-0.14979226597712925,-0.012531419317576176
5745,0.6942982733621721,-0.513624897089407,-0.20571618882541032,-0.001988687285859325
21097,-0.3221559008648214,0.3342386083403796,-0.12765925914027243,0.022469434456225623
9081,-1.0703081669847028,0.7558957164144698,0.08064538167657764,-0.06313312229847357
6418,3.838841699533559,1.1417632086287979,-0.16595308719136914,0.008684161000381274
21193,-2.063997226708976,-0.21163130471853853,-0.3913831277848908,0.12420187205611044
8603,-1.4659167635480905,-0.2351623970210726,-0.09970778311614426,0.013530184682827517
4904,-0.8666599078386459,0.5799486154387247,0.19055905612654722,-0.10287482510220214
21881,-0.3482056213723187,-0.7411374828404794,-0.17072364652123728,0.03590047410107877
12184,1.6902086833923995,-0.6221830606516138,-0.2135315433798658,0.020418300528691313
223,-0.31581326866234505,-0.01498143810774244,-0.23418250358271575,0.040510000296640536
12781,0.5667552333472634,-0.2732979516946508,-0.11463368927704487,-0.03574196716292011
4402,0.34487588424739435,1.6468827457921322,-0.19475050743040911,0.010151286234176937
4293,-2.0600611993521913,-0.07814736047665716,-0.11967912787632018,-0.020651992559720167
4148,0.09979020249311063,-0.2876057891299771,-0.21844731919768556,0.009130886643051062
12384,0.5773125875904159,0.03212914097081965,0.1697692737192561,-0.10484757762518737
8570,-0.1368543354110488,-0.8387287632929351,-0.17664421884077253,0.028634102694819252
16146,-1.292503540575253,0.642105101244361,-0.19708078839673415,0.07011865445265997
5063,0.24349564849979274,-0.2802257055396982,-0.29482103654906033,0.09159897050280452
2162,1.5717608259994935,1.7269620217447996,-0.03147900226056011,-0.07057786146533562
21946,-2.3711900615228405,-1.1568647002776795,-0.2479537211518933,0.1495779302975122
127,-2.116495256372144,0.452284656248521,-0.08211084759009302,-0.023101496893396578
8999,-1.7756975964736141,0.04085927172553849,-0.09972407201610511,-0.017823456010076177
12594,0.2950152730701565,0.6795673596758195,0.10638638802506828,-0.1265040081931883
22196,-0.09511156240790845,1.0791858032237647,-0.05517048349882192,-0.007360169994720112
7603,-0.8891137731804972,0.4749596808432537,-0.11970335407508925,-0.025179010106265665
10551,0.2549487270422245,-0.33874772493740585,-0.0835019428233218,-0.03159346599726798
19762,-3.213201792536352,-0.1313119113963619,-0.27659120940625004,0.06381932987543448
14665,1.3480681537828643,-0.8954797671541165,-0.08091251391163679,0.016027523136766475
11663,0.04629177876474308,0.02382427228343531,0.07179569513099116,-0.055012005924839014
12758,1.1732568519788718,-0.5337920445061298,0.18036766644581392,-0.1320233601363786
15070,1.4625361473789804,-0.06790695704847094,-0.2730200966497235,0.02162177319897396
6088,-1.1596004372457622,-0.5774095278417862,-0.31472690697876227,0.04332037110295961
6944,-0.32217627916382685,-0.6806709367021818,0.012018506914635796,-0.038352035409282004
4217,-1.6885164460669904,1.2341927824014234,-0.09667067247265504,0.009273118741657704
4707,-0.026409614823552793,0.7114842918226334,-0.3501229774388036,0.08444113048971313
3571,1.4816161798216376,-0.5735684769573103,-0.15569264293356577,0.005940011039547444
240,-1.6382005561925563,1.1530323609300965,0.1257731265395513,-0.14523632749838378
5768,1.899223188319502,0.7666100769830811,-0.003702932664015779,-0.04495824157685624
7308,-3.0492983149478845,-0.03421830492821054,-0.07093391718505504,-0.029026726428114213
12286,-1.2491703597759256,-0.09854028783984264,0.7080057300678395,0.3409185247609732
21501,-1.739826650287567,0.3558536484972206,-0.26582845453759896,0.03545543161479203
4011,-0.582912432829117,0.24009304750428617,-0.03308508439223179,-0.07988711079486543
18948,1.6144219157467026,0.13573035057625027,-0.026319627021811898,-0.022575401572183518
1648,-1.4079699996240898,0.20661099991997545,-0.35056711640751137,0.09157950408416793
15772,0.23464131440409183,-1.2570338392558207,-0.15444832090201432,0.01562755192094545
2147,-1.6280923081153942,-0.14920260086715526,-0.045686390509827146,-0.031110596440384275
7170,-0.2211057722251098,-0.6472081414407581,-0.07239304883384123,-0.030743478461962126
17280,-0.4809395860414376,0.590820703265631,1.0062480173228943,0.17891513041993046
13475,-0.7333857924576035,0.8459701133628376,-0.3883738508010114,0.09854614988798471
17258,0.19148295721878758,-0.015239270401458005,0.23744738344649685,-0.1559520979883796
21433,1.0936691977218644,0.13591743601238404,-0.2632823258949163,0.018699314053869487
16518,-0.7210806244070942,0.19413785414130358,0.1272081532193322,-0.09913770463064075
5750,0.7179199743406383,-0.13272420400449786,-0.0790080072500502,-0.04717344175231619
11291,0.4124267217069367,0.29335359389498933,-0.25190770310774535,0.07617673803980629
20246,-1.4614682464263098,0.7617793324124592,-0.014973165386120146,-0.05762346374682026
15690,-0.569569946735112,-0.4743334940586582,0.10708858425762402,-0.04510808210499706
3464,-0.4401615746297852,-0.5402579074643777,-0.17810465123139585,0.02308537382828757
4907,1.0108409451796923,-0.22475328883657625,-0.044791636456881556,-0.03055188626547134
12935,0.37565453828538564,-0.5325197859990943,-0.16590008449312388,0.021656653224879197
9888,0.9868209193752944,-1.1367028060465079,-0.3455964278574378,0.09956544873808348
7473,0.8717116897775832,0.6702890445270894,-0.03869806804308207,-0.040256192627051046
8094,0.8362272856450556,-0.6413360993418525,0.03559027211696908,-0.06314308678877834
5880,0.0738890795320992,-0.5650955827904173,0.10241657183772335,-0.047132741087026364
8904,-4.400770432345816,-1.664454284741054,0.03277932212216894,-0.05733638974366695
1954,-0.4915429795480196,1.4273179426221918,-0.5462549734797938,0.19745379308627864
5494,-0.014443527764260194,-0.04362164454748263,-0.4119453363498383,0.1557116367664515
21997,0.9402045708146185,-0.3615563898695242,0.9986091270033104,0.16257079681649567
2060,-1.4001354415472984,0.29766866774131046,0.2164792788277995,-0.1573664528752855
19981,1.1757133025763062,-1.1367371492395644,0.0837232766698891,-0.06197389429658651
1997,-0.11639215869513979,0.9407892453293233,-0.2877759753842647,0.16902596617788845
22041,-1.2161358512298712,-1.1069346457476699,-0.08517682406923976,0.01264925224177671
19830,1.0373838375300928,0.6249774350472963,0.3044230809261258,-0.23781843626441862
3855,-1.2015968177927827,-0.8300585715340046,-0.003932176090177042,0.006059183086458808
18343,-0.03743886982477289,-1.4101736981159592,-0.06067135964779735,0.03328834039716033
2748,0.5680131616118369,0.7044065560438862,0.020428749695795667,-0.027112291189176685
22307,0.9915484918702993,-0.03572978209150934,-0.4335380589369965,0.06231945692057783
799,0.27701819591336874,0.9581775062737409,0.35550571042763746,-0.2213596349414627
3474,-1.7126362698727364,-0.2513449845219334,-0.003713769414515844,-0.047878766876043866
15286,2.35236908705352,-0.9002232033704708,0.09603682846217299,-0.06101777229873473
1765,1.1636486082514972,-0.8798535430043388,0.8811065824152122,0.23644533696589232
11135,0.7037005033984325,-0.515745448639157,-0.13096219224929195,-0.044722453761624203
17232,-1.002679307391237,-0.08680926416343332,-0.05326226005726109,-0.009963501770713479
16236,-1.5875388673174808,1.0582174655131644,-0.22016036351757584,0.04003623256710753
7508,-0.614342765342205,0.29676493673796184,-0.4009101197581336,0.14036432657050257
11832,-1.6969449486938546,0.48656811673893846,-0.15672429365548368,-0.00560918716557246
13498,0.5462812857342928,-0.193505089578678,-0.004514647450391318,0.011696352710956925
13933,1.4290543370599198,-0.008773970567062972,0.05314015835961794,-0.08141046019964737
14407,0.4668460063034511,-0.7820857779913416,0.053103848874000215,-0.03822721356441372
4861,0.38301752367729225,-0.3348853068089091,-0.15945604992944895,0.04693965974421499
5265,-2.598388955174598,0.782160166764634,0.4130921737005441,-0.21166497894123604
8328,-1.6234050812813698,-0.32434585622823153,1.0498170740467625,0.10654873837459777
10519,-2.121701307469707,0.5340198413164479,-0.21978395412862028,0.026874003958740067
22371,2.909437004865246,0.1922220062454547,0.11632918359427358,-0.06184154656660601
17791,0.21064522549217432,0.8849147626223887,0.004253718373515958,-0.11096299911893848
18255,-1.158736188550664,0.28369713208045955,-0.12085510408760303,0.003236571674290367
1977,0.8909268584339243,-0.9480753850315112,-0.13765250254253136,0.021165030938410045
4750,-0.5217569116782532,0.9533585315172425,0.002240011000773312,-0.05608815366643949
14146,0.37974557603021775,-0.2494466604010373,-0.20024823639281342,0.027299910499018143
1658,0.12227601169678479,-0.67841026215173,-0.25455459133928937,0.05361451735055234
2384,-1.2716287836646376,-0.25551670504716867,0.152273178915996,-0.05576938606101467
1274,0.17584025547936774,0.7149049050027778,-0.1778328113456774,-0.012613645881025648
3640,-0.8375774074436788,-0.8495297553737137,0.2619567864293565,-0.1402878455288744
16034,0.45989950577479777,-1.0598909213326926,0.03877142277354062,0.01689456375654297
7670,-0.9876727436315874,-0.14895728733355346,-0.09234669411557761,0.03298191869120626
12378,-0.5698752429565442,-0.8162329995418219,0.3238557983846593,0.5885216465574845
21345,-0.5084767028962885,1.013458586085953,-0.34638874513409756,0.09085685003423094
20062,0.6107727125107307,0.27108521239156946,0.005341760659304362,-0.09921415619523044
16352,-1.058593488141408,0.935351464515631,-0.331789347992672,0.10731607418762934
18912,-1.2075030155637416,0.8846815256338086,-0.2072154885835028,0.01843051683873176
1426,-2.1917947667424267,-0.45292517788719067,-0.042092999920905316,-0.017579185981249967
21560,-1.1589076239746314,0.7074376710432098,-0.1978099815856441,0.04249304119718422
17918,1.457587054366003,-0.7253654020241439,-0.0009995136303196928,-0.027516031523069917
4266,0.11001516985511525,0.9073353984182707,-0.23235269039121198,0.07180382172814959
15704,-2.560465304310238,-0.10914244466331008,0.11995590780905985,-0.07228178844489108
18062,0.016661807655759725,0.4657049020479904,-0.10415374019772561,-0.03423441897201884
16066,-0.15619831219870323,0.19522124856171702,0.20049607712399042,-0.1352145532767033
3974,1.224305981224713,0.3318128809524084,0.1235552983685867,-0.05578716117016791
18999,1.7573218282932435,0.5460313456319824,0.10816955935196593,-0.09196084976811925
16830,-2.085923294421707,-0.4640618059484961,-0.06794055756758721,-0.03722384121192013
4382,-0.7181538706905009,-0.5997668808089236,0.9714517228216697,0.22756335256400584
12861,0.685474537470765,-0.6754151240504508,0.11096712345055659,-0.07186149223599114
15388,1.6513400058803291,-0.08165975574300921,0.27366905509545114,-0.24414863535824533
18574,1.01551384090096,0.989354854619957,-0.007197627016385932,-0.05283760423486317
22248,-2.8862307246393475,0.3483284383389587,0.11374962541073697,-0.13316840540346708
14872,1.9089344687488061,-0.04072359761508326,-0.28933611505036805,0.021720157182175792
12721,-0.11846900374687201,0.6552858717787691,-0.08501923829199265,-0.03226863789206347
19167,-2.586218827928239,0.6792936636935318,-0.23388935492214002,0.057721017334279257
2711,0.16863668738355705,-0.1405038314855821,0.018913567965585742,-0.04786567716408929
18296,-0.6533499329799997,-1.2619524729523492,-0.216824681530137,0.05395045994252001
3459,0.7294958041147894,-0.031152888014531976,-0.41869855945244094,0.10757543842889261
19749,-0.3512138135045305,-0.4513155288293188,-0.0647489037401573,-0.0412598312083442
7994,-0.15410549666622925,-0.33871978475670445,0.1110919017359665,-0.019863336265453224
21704,0.9464518255110166,0.7119038895416511,0.09491208030144971,-0.10038730717589606
11355,-1.755635348130303,0.09112434452760015,0.0453961090385383,-0.06486387631744506
2759,-0.26179003346818636,-1.0059142599404982,0.012846252195577557,-0.04595959010636086
19307,-1.9018363868309534,0.437077547219997,0.3355953722297834,-0.18981239017285567
2719,0.29075363557315215,0.42712967379249905,0.1624087797316386,-0.08698558128732081
10584,1.4558216321462178,0.5499894717256262,-0.11626585548891366,-0.04051449848452626
17988,0.031126085373758355,0.48472322048434024,0.12425501514743831,-0.1185763177390784
6931,-1.9072172788241102,-0.2772711360394167,-0.26806577789602126,0.07660288088849443
416,-0.08642285865924175,0.572186929096002,-0.06492218301020636,-0.023055612520374802
20952,-0.3439168766525742,-0.21004533232753958,-0.3402567178177952,0.12138155207603574
11877,-2.5637322476582596,0.24059760133393654,0.6251146467258093,0.3336792541625109
15202,0.9251330959966553,-0.7058659621066937,-0.06787526455008097,-0.05519665740953139
16260,0.25059994546577297,-0.594781803022006,0.7384118789660157,0.31027857989466867
6699,-0.1869773388941262,-1.0351194136253312,-0.2121930762834202,0.0327629888884311
5818,0.5863658709983514,-0.0046441803860076125,-0.08644585124178261,-0.011726071028752783
2839,1.835272330039722,-0.039569290714659644,-0.24705166439037607,0.0154164112665649
13844,-1.3254576701934662,0.5320091364016348,-0.03948076525329125,-0.015998635719845167
16438,-0.5167846250773199,0.12698209896960533,-0.01418527806212111,-0.05533702044531108
11789,-0.3814089877398832,-0.5812780299778727,-0.03600579819250982,-0.03409879346102729
18438,1.4743990404609875,-0.8877507407163684,-0.05840426098843021,0.0032026108930287567
19672,-2.3564735163213344,-0.03713281753754166,-0.19561499573669294,0.087662686134655
2569,-1.2203132151704807,-0.39340112304017893,-0.12849984419423566,-0.02356080592557286
2976,1.2611210094641643,0.4583569400574813,0.0026097943250132927,-0.031443228448255534
11259,0.594005822927695,-1.0396277484639862,-0.23346956436777166,0.03058709169236018
20233,-1.1862183998561884,-1.4007180208226493,-0.07954348318785687,0.030116703652544152
10568,-0.8924108060956414,0.620208535681626,-0.18362550398993938,0.00441065024467413
1826,1.1469889986763835,-0.08993000785963218,-0.16570179028316223,0.025817778012260817
5206,-1.3789831617991193,-0.0062751960765799475,-0.031532034185863256,-0.03202765695484011
14464,-0.56131528805837,0.7170919301070412,-0.3128962007543733,0.0334984296345201
11222,-1.7471154544445986,-0.7403101787513534,-0.06164976535617439,-0.06402017975249985
2884,-1.2066836140079988,-0.08633438168687174,0.15432130563795787,-0.061254009262427744
20552,-0.042532360150058166,-1.659237280300185,-0.1815139066612127,0.10315096329627216
21504,1.1786336171928196,-0.45333139376139375,-0.13415123312320787,-0.03245619742032524
4252,-0.2424137401612773,0.8740855145659004,-0.3268249956423007,0.06058560241276301
12266,-0.2200530693037741,0.22935741546915828,0.9022793972482617,0.21943574365081597
22234,-1.503366035100024,-0.7314261622886112,-0.3201912419492162,0.04334798761119685
1854,0.29400746217448726,-0.5507120364596382,-0.09879926099100944,-0.002788195028016749
7723,-2.337077599381781,0.5679786433735375,-0.020128441171021527,0.01441983729160956
4701,0.42032109342742097,-0.1508464436267563,-0.06813066164962034,-0.04723903107445082
578,-0.24153608560693846,-0.7225166513207829,-0.05670061996937681,-0.0041741951491035545
11482,0.3239529618867626,-0.4321963037886175,-0.02058834019086786,-0.02807105326874504
6423,0.32605977017785925,0.24650925275585922,-0.40738071773843776,0.1421310343157165
4832,0.6273561997544383,-0.9349989645354025,-0.26110466052651227,0.05390922311721402
15964,-0.8612158148722051,0.934998022815151,-0.1696091918896302,0.0194040736411889
251,-1.0324611952696214,0.1865683604992064,-0.022912851144523683,-0.026217894827583077
15308,-2.011896576053355,0.005009439922017134,-0.35668843367723346,0.07789685382578004
10272,1.3644319104939306,0.4968334877058356,-0.26024851330755683,0.03792193161772128
14778,-1.6028201964705826,0.18718337081781972,-0.3014223272513171,0.05875348032943151
12044,-1.4733092641816237,-0.46703417627373345,0.0242906143999021,-0.028296300406339903
1129,2.0848973931277945,0.9813302465154884,0.01617241217775034,-0.03635651285503849
11756,1.363004122438704,-0.4201903698739279,0.05198076846428856,0.783210410459196
17028,-1.6241131870244145,1.1404850778566527,-0.007322353326449815,-0.0877245641832124
9376,0.15027071007651557,0.890630477039036,0.04729621637936232,-0.1278240270222203
6079,-0.7150540671895202,0.10025056156854917,-0.17016638286635077,0.021681130285756245
18395,-0.9194843086887337,0.4273076642010989,-0.06425023295653098,-0.057107057301597264
20726,1.3484041365911992,-0.6161939049655848,-0.441331681257899,0.07888277965949042
11806,-0.711517469983339,-0.6336063394249437,-0.2343664367457826,0.025915805789590962
14746,1.030293270859354,1.0379667608805931,-0.05798676833375105,-0.06072292495014375
8236,-1.1334046986895803,-0.10470371366518472,-0.08345405871544054,-0.019889237967103623
13587,0.4170708311790936,-0.363496855121043,-0.27065559006237405,0.030520031649016732
21263,0.6750678778471401,-0.5672640735905631,-0.17397143116006764,0.014707537028264994
6644,0.22032868108736722,0.5275310143065075,-0.43611429474176544,0.09492295459053668
8645,-0.8615935414820237,0.8134340975076163,0.3023472228270111,-0.17445585691634546
18532,0.8042928656579077,-0.49593082466322447,-0.06630534094462714,-0.05837420477060429
12389,-0.9834686449914211,-0.07507899725756634,0.020607674843500345,-0.03635879890086968
19245,-0.5893611954984165,-1.645542982233998,0.516293136369063,-0.3544722937563859
18656,0.10850418866552278,-0.9417901989914196,0.008187774127520364,-0.03807372697315414
2895,-0.524093201098033,1.1034657496640694,-0.11935927344390229,-0.015507739546570365
16345,-0.19759004811230446,0.33025614297204453,-0.0157430265006836,-0.08343192468776428
704,-1.3858887720113338,-0.3944402573199556,-0.5156909994481028,0.14621275716624138
4323,1.2620612745911641,0.8608112913684837,-0.18641876249478984,0.009489747819680927
19895,-2.150518068731071,-0.3067442812791426,-0.02815027627640021,-0.0260484570887336
2818,0.20287645589541867,0.13931024455123986,-0.0008333501388179121,-0.025065451046271336
11848,-1.3005305687445046,-0.4539120293534801,-0.5285359507833344,0.1540666232016713
10493,0.40963598985230054,-0.1434218595480683,-0.16162680957963127,0.006297032353290044
21200,-0.20374926569453417,1.7917410969066845,0.013203261430347335,-0.0467814936854164
14887,-0.659718856920868,-0.5679666484174705,-0.12326740290279103,-0.0009281022276634854
18729,-0.7983777327810586,1.0346870563352,-0.25181919902506966,0.05586137071686992
11729,-0.13437632987255327,-1.4667875893203228,-0.1441749585328841,-0.004758326026148008
16586,0.261142616908702,-1.4415438820083333,-0.2456076450347272,0.05668342019379047
9473,0.1418120332456365,0.6837062448844108,-0.043503307761266874,-0.04542342738196414
13047,0.6432893338685916,1.0122700126836408,-0.271758622425729,0.07378998011960525
415,0.8224858207549445,0.3996090717816721,0.06416379479737999,-0.028171588445825013
16228,2.3743614130859725,0.5186361963135784,0.92575830482332,0.15957916144855233
12032,-0.5148777608279609,0.0187784531572856,-0.04077911725255989,-0.022333403068169777
21386,1.5509814243701303,0.012155060890405411,-0.07967995730372557,-0.01312199697109373
13385,1.9688642838590618,0.3637932853857401,-0.050016650132615026,-0.03529211786177311
4926,-0.7217780934467266,1.5424562915468396,-0.28125524175854755,0.07116268665544379
2174,0.4223556311027108,0.7241182791063703,-0.162628429143571,-0.005204924607907113
1543,1.2436924996778824,1.8765937313868046,-0.5239814764947671,0.2524026484805779
7843,-1.130138083851812,2.09258665825341,-1.0516317379839997,1.3293019172244036
17459,0.7411838400485538,-1.0160687331394067,-0.22728021068249238,0.03749452488072447
14916,-1.2203437103133554,0.3942393627996192,-0.07126087537500359,-0.004194217635037467
1223,-2.029825410138036,0.47678854958972555,-0.1607020279042567,-0.011138782466838193
3605,-0.9344064973125407,-0.671630535497448,-0.2798425777992891,0.12483391409468292
5721,-0.11929361792447184,0.6565679069199793,-0.08145413232095111,0.019125847695405485
5408,-0.8168616515228162,-0.18627964646223916,-0.17522744384001376,0.007787255623939338
3231,0.9739997599278909,-0.2721344094532869,-0.3170693085338486,0.043793377746668805
6109,-0.26436277750801923,-0.8008739782025541,-0.20111464448787608,-0.031200286270332334
9261,-0.670635605085558,0.02232963837414903,0.08723213188296708,-0.05779882662314517
21055,-2.1879303305664526,1.1920193363873612,-0.31377769546496326,0.07907099097249559
6716,-4.228062531735868,-0.8033758073131071,0.14079869670156342,-0.12190476618006885
3120,-1.0416907682921006,-0.8645892646938816,0.05644494375324627,-0.04444566520877735
17972,-0.6311167265124502,0.27119246237373357,-0.023019195172783058,-0.0409915047270174
13566,-4.328945970219675,-0.8250063585734205,-0.27526741703873026,0.07590242954400606
11821,-1.3209117331179683,0.36965692823437735,-0.06683371148128592,-0.041404209448921314
3628,0.032020201906013596,-0.3641756984205272,-0.554365622687725,0.17371854750491122
5061,0.265130797410842,-0.5181557523053258,0.3315206015865776,-0.18551372535107202
12494,0.15640088067475996,0.12417058741012188,0.06937835034653339,-0.04483546428182594
9835,2.2596736865685947,-0.7513066428938663,-0.11760895309189612,-0.0034703536823914582
19073,-1.999681109344564,0.379481991535515,0.007471601422236351,-0.05975470178912756
9936,1.416183752889585,0.9203724450459682,-0.010546700966661438,-0.037091378772061034
14901,-2.8645834964000203,0.1239059315948185,-0.020569331689329062,-0.028908727472871987
8403,-1.0479100749738033,0.44373965409218474,0.046884062745988886,-0.10197102276038594
2619,0.16276132362762838,0.6938773114209599,-0.22395148305471502,0.051680540980375556
14320,0.1823171619879191,0.39383196907048884,0.10481798292363897,-0.04410399892597183
15517,0.929319852144072,-0.8216520781214652,0.15247168318628324,-0.0668303421108204
9569,-0.24214814763328635,0.08324953483590963,-0.2645144583468889,0.06453310040371418
17991,0.4685426425359436,-0.5740824248913375,-0.08635689728725182,-0.05450871333960261
14695,0.4135417350596655,-0.07145471677099435,-0.07988644466952854,0.02055797991353081
8330,-1.4636029951988525,0.30592454198227204,0.08499512597299874,-0.13035425606281859
18631,-0.18609386120845256,0.1152787018555802,-0.07402846349610981,0.014950928575368061
15271,-1.2111894290857164,-0.49624814097112757,0.13769655906249623,-0.09932753823785323
4012,1.759808349298789,0.3022536650758113,0.759746646978219,0.24936507948752773
7241,-1.0303181614789025,0.6858678120676837,0.2305156308625559,-0.27177182991580984
13395,0.13327399772975676,0.0957665880071687,0.3472089167179727,-0.22157053433464335
6557,2.022962141317822,-0.3545942145994333,-0.06460104581169912,0.012010682022157715
19674,-1.0916259681574043,0.5083672958224379,0.12142538245922607,-0.13192529368999795
5378,0.8168890475561245,-0.14468983260862522,-0.1694227920439172,0.010124616070058101
2997,1.14302772319327,1.9468145768773883,-0.21846606780690292,0.04608251023788934
18338,0.29434046210278886,-0.7552739538718282,-0.18825075763011212,0.0010740787614781366
12951,-0.38356199618531084,-0.5192176397796328,-0.008441619286609137,-0.031011746366957138
577,0.07867412400282545,-0.2837478317575964,-0.27193396182903806,0.10279497184827269
21068,-1.1546260340210643,-0.1244864243809174,-0.240458998743596,0.030440110453905267
5105,-1.314149327323359,-0.5048182209376778,-0.14953701680907694,0.0031939610763223047
4414,0.8542334238384287,-0.604598445630255,-0.08129082954763389,-0.01910450928130447
7840,1.9836355765907434,0.10931589921087698,0.11339935402083967,-0.07810273644454657
17826,2.744692166330418,1.3991473785325654,-0.2703861792745589,0.0099599311725459
